account	subaccount	title	year	price	orderNumber	titleControl	issn	callNumber	notes
11390014164034221	34221	Grazer Beiträge	2016		LEDBC51641	DBC5164	0376-5253	PA 1 .A1 G7	
11390014164034221	34221	Harvard studies in classical philology	2015		LEACD03741	ACD0374	0073-0688	PA 25 .H3	JSTOR
11390014164034221	34221	Harvard studies in classical philology	2016	$47.50	LEACD03741	ACD0374	0073-0688	PA 25 .H3	JSTOR
11390014164034221	34221	Hermes	2015	$304.94	LEDBC56481	DBC5648	0018-0777	PA 3 .H5	
11390014164034221	34221	Hermes	2016	$330.03	LEDBC56481	DBC5648	0018-0777	PA 3 .H5	
11390014164034221	34221	Illinois classical studies	2015	$189.00	LEACX09642	ACX0964	0363-1923	PA 1 .I43	
11390014164034221	34221	Illinois classical studies	2015	$92.00	LEACX09641	ACX0964	0363-1923	PA 1 .I43	
11390014164034221	34221	Illinois classical studies	2016	$98.00	LEACX09642	ACX0964	0363-1923	PA 1 .I43	
11390014164034221	34221	Journal of Roman archaeology	2015	$234.00	LEDAZ29322	DAZ2932	1047-7594	DG 11 .J687x	
11390014164034221	34221	Journal of Roman archaeology	2016	$244.00	LEDAZ29322	DAZ2932	1047-7594	DG 11 .J687x	
11390014164034221	34221	L'année philologique : bibliographie critique et analytique de l'antiquité gr�	2015	$139.08	LEDBB56791	DBB5679	0184-6949	PA 29 .A55	
11390014164034221	34221	L'année philologique : bibliographie critique et analytique de l'antiquité gr�	2016	$141.31	LEDBB56791	DBB5679	0184-6949	PA 29 .A55	
11390014164034221	34221	L'Antiquité classique	2015	$80.39	LEDBB58101	DBB5810	0770-2817	DE 1 .A43	
11390014164034221	34221	L'Antiquité classique	2016	$84.65	LEDBB58101	DBB5810	0770-2817	DE 1 .A43	
11390014164034221	34221	Latinitas	2015	$58.58	LEDBC92501	DBC9250	0023-883X	PA 2009 .L37	
11390014164034221	34221	Latinitas	2016		LEDBC92501	DBC9250	0023-883X	PA 2009 .L37	
11390014164034221	34221	Latomus	2015	$123.27	LEDBC92541	DBC9254	0023-8856	PA 2002 .L3	
11390014164034221	34221	Latomus	2016		LEDBC92541	DBC9254	0023-8856	PA 2002 .L3	
11390014164034221	34221	Lustrum : internationale Forschungsberichte aus dem Bereich des Klassischen Alte	2015	$115.22	LEDBC99051	DBC9905	0024-7421	PA 3 .L8	
11390014164034221	34221	Lustrum : internationale Forschungsberichte aus dem Bereich des Klassischen Alte	2016		LEDBC99051	DBC9905	0024-7421	PA 3 .L8	
11390014164034221	34221	Maia	2015	$79.99	LECAC28631	CAC2863	0025-0538	PA 9 .M34	
11390014164034221	34221	Maia	2016	$271.28	LECAC28631	CAC2863	0025-0538	PA 9 .M34	
11390014164034221	34221	Majallat Markaz al-Dirāsāt al-Bardīyah wa-al-Nuqūsh	2015	$121.87	LEA63412301	a6341230	1110-2655	Z 110 .P36 M35	
11390014164034221	34221	Majallat Markaz al-Dirāsāt al-Bardīyah wa-al-Nuqūsh	2016		LEA63412301	a6341230	1110-2655	Z 110 .P36 M35	
11390014164034221	34221	Meander	2015	$62.95	LEDBD04322	DBD0432	0025-6285	DE 71 .M4	
11390014164034221	34221	Meander	2016		LEDBD04322	DBD0432	0025-6285	DE 71 .M4	
11390014164034221	34221	Minima epigraphica et papyrologica : taccuini della Cattedra e del Laboratorio d	2015		LEA47661851	a4766185	1128-2134	CN 350 .M56	
11390014164034221	34221	Minima epigraphica et papyrologica : taccuini della Cattedra e del Laboratorio d	2016		LEA47661851	a4766185	1128-2134	CN 350 .M56	
11390014164034221	34221	Modern Greek studies yearbook	2015		LEADS72471	ADS7247	0884-8432	DF701 .M63x	
11390014164034221	34221	Modern Greek studies yearbook	2016	$70.00	LEADS72471	ADS7247	0884-8432	DF701 .M63x	
11390014164034221	34221	Museum helveticum	2015		LEDBD16491	DBD1649	0027-4054	PA 3 .M73	
11390014164034221	34221	Museum helveticum	2016		LEDBD16491	DBD1649	0027-4054	PA 3 .M73	
11390014164034221	34221	Phoenix	2015	$240.48	LEDBD50122	DBD5012	0031-8299	PA 1 .P48	JSTOR
11390014164034221	34221	Phoenix	2016	$121.32	LEDBD50122	DBD5012	0031-8299	PA 1 .P48	JSTOR
11390014164034221	34221	Proceedings of the Virgil Society	2015	$64.08	LEACW32511	ACW3251	0083-629X	PA 6825 .V5 P7	
11390014164034221	34221	Proceedings of the Virgil Society	2016		LEACW32511	ACW3251	0083-629X	PA 6825 .V5 P7	
11390014164034221	34221	Revue des études anciennes	2015	$107.19	LEDBD67321	DBD6732	0035-2004	PA 12 .R4	
11390014164034221	34221	Revue des études anciennes	2016	$104.96	LEDBD67321	DBD6732	0035-2004	PA 12 .R4	
11390014164034221	34221	Revue des études grecques	2015	$221.44	LEDBD67331	DBD6733	0035-2039	DF 10 .R4	
11390014164034221	34221	Revue des études grecques	2016		LEDBD67331	DBD6733	0035-2039	DF 10 .R4	
11390014164034221	34221	Revue des études latines	2015	$145.66	LEDBD67361	DBD6736	0373-5737	PA 2002 .R4	
11390014164034221	34221	Revue des études latines	2016		LEDBD67361	DBD6736	0373-5737	PA 2002 .R4	
11390014164034221	34221	Rheinisches Museum für Philologie	2015	$141.18	LEACD01461	ACD0146	0035-449X	PA 3 .R5x	
11390014164034221	34221	Rheinisches Museum für Philologie	2016	$154.71	LEACD01461	ACD0146	0035-449X	PA 3 .R5x	
11390014164034221	34221	Rivista di filologia e di istruzione classica	2015		LEDBD68671	DBD6867	0035-6220	PA 9 .R49x	
11390014164034221	34221	Rivista di filologia e di istruzione classica	2016		LEDBD68671	DBD6867	0035-6220	PA 9 .R49x	
11390014164034221	34221	Society for the promotion of Hellenic Studies 	2015	$254.00	LEDBC82502	DBC8250	0075-4269	DF 10 .J8	JSTOR / Cambridge
11390014164034221	34221	Society for the promotion of Hellenic Studies 	2016	$266.00	LEDBC82502	DBC8250	0075-4269	DF 10 .J8	JSTOR / Cambridge
11390014164034221	34221	Studi etruschi	2015		LEAAW53441	AAW5344	0391-7762	DG 223 .A1 S8	
11390014164034221	34221	Studi etruschi	2016	$386.12	LEAAW53441	AAW5344	0391-7762	DG 223 .A1 S8	
11390014164034221	34221	Studi italiani di filologia classica	2015	$177.44	LEDBD89531	DBD8953	0039-2987	PA 9 .S7	
11390014164034221	34221	Studi italiani di filologia classica	2016		LEDBD89531	DBD8953	0039-2987	PA 9 .S7	
11390014164034221	34221	Supplementum epigraphicum graecum	2015	$220.94	LEAAW51531	AAW5153	0920-8399	CN 360 .S96x	
11390014164034221	34221	Supplementum epigraphicum graecum	2016	$207.08	LEAAW51531	AAW5153	0920-8399	CN 360 .S96x	
11390014164034221	34221	Textus : annual of the Hebrew University Bible Project	2015		LEDBD96272	DBD9627	0082-3767	BS 410 .T45	
11390014164034221	34221	Textus : annual of the Hebrew University Bible Project	2016		LEDBD96272	DBD9627	0082-3767	BS 410 .T45	
11390014164034221	34221	The Annual of the British school at Athens	2015	$190.00	LEDBB80182	DBB8018	0068-2454	DF 11 .B6	
11390014164034221	34221	The Annual of the British school at Athens	2016	$200.00	LEDBB80182	DBB8018	0068-2454	DF 11 .B6	
11390014164034221	34221	The Classical bulletin	2015	$67.00	LEDBC03682	DBC0368	0009-8337	PA 1 .C33	
11390014164034221	34221	The Classical bulletin	2016		LEDBC03682	DBC0368	0009-8337	PA 1 .C33	
11390014164034221	34221	The classical journal	2015	$118.00	LEDBC03702	DBC0370	0009-8353	PA 1 .C4	JSTOR
11390014164034221	34221	The classical journal	2016	$125.00	LEDBC03702	DBC0370	0009-8353	PA 1 .C4	JSTOR
11390014164034221	34221	The Classical outlook	2015	$70.00	LEDBA35491	DBA3549	0009-8361	PA 1 .C6	
11390014164034221	34221	The Classical outlook	2016		LEDBA35491	DBA3549	0009-8361	PA 1 .C6	
11390014164034221	34221	The journal of juristic papyrology	2015	$156.37	LEA47661771	a4766177	0075-4277	K 10 .O8718	**for Barbara.**  Check in v. 43 (2013) then give to Kimberly.  Ok to delete this message after vol. 43 is checked in.  9/23/15,ba;
11390014164034221	34221	The journal of juristic papyrology	2016		LEA47661771	a4766177	0075-4277	K 10 .O8718	**for Barbara.**  Check in v. 43 (2013) then give to Kimberly.  Ok to delete this message after vol. 43 is checked in.  9/23/15,ba;
11390014164034221	34221	Tyche : Beiträge zur alten Geschichte, Papyrologie und Epigraphik	2015	$96.34	LEA47661881	a4766188	1010-9161	D 51 .T93	
11390014164034221	34221	Tyche : Beiträge zur alten Geschichte, Papyrologie und Epigraphik	2016	$100.03	LEA47661881	a4766188	1010-9161	D 51 .T93	
11390014164034221	34221	Vergilius 	2015	$65.00	LEACW32462	ACW3246	0506-7294	PA 6826 .V47	
11390014164034221	34221	Vergilius 	2016	$65.00	LEACW32462	ACW3246	0506-7294	PA 6826 .V47	
11390014164034221	34221	Wiener Studien	2015	$89.58	LEDBE43951	DBE4395	0084-005X	PA 3 .W5	
11390014164034221	34221	Wiener Studien	2016	$91.00	LEDBE43951	DBE4395	0084-005X	PA 3 .W5	
11390014164034221	34221	Wiener studien : Beihefte	2015	$78.82	LEDDU25241	DDU2524			
11390014164034221	34221	Wiener studien : Beihefte	2016	$81.73	LEDDU25241	DDU2524			
11390014164034222	34222	Annales Benjamin Constant	2015	$62.30	LEDAP09553	DAP0955	0263-7383	PQ 2211 .C24 A88	
11390014164034222	34222	Annales Benjamin Constant	2016	$68.70	LEDAP09553	DAP0955	0263-7383	PQ 2211 .C24 A88	
11390014164034222	34222	Australian journal of French studies	2015	$167.00	LEA31174201	a3117420	0004-9468	PQ 1 .A8	
11390014164034222	34222	Australian journal of French studies	2016		LEA31174201	a3117420	0004-9468	PQ 1 .A8	
11390014164034222	34222	Bibliographie annuelle du Moyen- Age tardif	2015	$118.96	LEDCL38102	DCL3810	0778-9777	PA 6008 .X1 B53x	
11390014164034222	34222	Bibliographie annuelle du Moyen- Age tardif	2016	$121.39	LEDCL38102	DCL3810	0778-9777	PA 6008 .X1 B53x	
11390014164034222	34222	Bulletin de la Société de linguistique de Paris	2015	$183.11	LEDBD81181	DBD8118	0037-9069	P 12 .S4	
11390014164034222	34222	Bulletin de la Société de linguistique de Paris	2016		LEDBD81181	DBD8118	0037-9069	P 12 .S4	
11390014164034222	34222	Bulletin 	2015		LEABM83781	ABM8378	0081-0754	PQ 2205 .Z481x	
11390014164034222	34222	Bulletin 	2016	$77.79	LEABM83781	ABM8378	0081-0754	PQ 2205 .Z481x	
11390014164034222	34222	Cahiers de lexicologie	2015	$283.33	LEA36924281	a3692428	0007-9871	P 327 .C3	
11390014164034222	34222	Cahiers de lexicologie	2016		LEA36924281	a3692428	0007-9871	P 327 .C3	
11390014164034222	34222	Diderot studies	2015		LEAAS79733	AAS7973	0070-4806	PQ 1979 .D495	
11390014164034222	34222	Diderot studies	2016	$121.80	LEAAS79733	AAS7973	0070-4806	PQ 1979 .D495	
11390014164034222	34222	Études rabelaisiennes	2015	$141.52	LEDAD91052	DAD9105	0531-1969	PQ 1692 .A25	
11390014164034222	34222	Études rabelaisiennes	2016		LEDAD91052	DAD9105	0531-1969	PQ 1692 .A25	
11390014164034222	34222	French 17	2015	$66.00	LEDBZ70042	DBZ7004	0191-9199	PQ 85 .X1 M6	
11390014164034222	34222	French 17	2016		LEDBZ70042	DBZ7004	0191-9199	PQ 85 .X1 M6	
11390014164034222	34222	La Banque des mots	2015	$67.53	LEDBB70091	DBB7009	0067-3951	PC 2689 .B35	
11390014164034222	34222	La Banque des mots	2016		LEDBB70091	DBB7009	0067-3951	PC 2689 .B35	
11390014164034222	34222	Langue française	2015	$309.14	LEABM85691	ABM8569	0023-8368	PC 2002 .L34	
11390014164034222	34222	Langue française	2016	$327.35	LEABM85691	ABM8569	0023-8368	PC 2002 .L34	
11390014164034222	34222	L'Année balzacienne	2015	$102.14	LEDBB56761	DBB5676	0084-6473	PQ 2177 .A2 A5	
11390014164034222	34222	L'Année balzacienne	2016		LEDBB56761	DBB5676	0084-6473	PQ 2177 .A2 A5	
11390014164034222	34222	Le Français dans le monde	2015	$121.02	LEA36611781	a3661178		PC 2065 .F7	
11390014164034222	34222	Le Français dans le monde	2016		LEA36611781	a3661178		PC 2065 .F7	
11390014164034222	34222	Le Français moderne	2015	$68.67	LEDBC43671	DBC4367	0015-9409	PC 2002 .F81	
11390014164034222	34222	Le Français moderne	2016	$18.01	LEDBC43671	DBC4367	0015-9409	PC 2002 .F81	
11390014164034222	34222	Le Français préclassique, 1500-1650 / Centre national de la recherche scientif	2015		LEDBX29911	DBX2991		PC 2002 .F83x	
11390014164034222	34222	Le Français préclassique, 1500-1650 / Centre national de la recherche scientif	2016	$76.70	LEDBX29911	DBX2991		PC 2002 .F83x	
11390014164034222	34222	Lettres québécoises	2015	$66.80	LEABM93842	ABM9384	0382-084X	PQ 3900 .L47x	
11390014164034222	34222	Lettres québécoises	2016	$66.25	LEABM93842	ABM9384	0382-084X	PQ 3900 .L47x	
11390014164034222	34222	Littérature 	2015	$191.03	LEDBC96661	DBC9666	0047-4800	PQ 2 .L588	
11390014164034222	34222	Littérature 	2016	$214.43	LEDBC96661	DBC9666	0047-4800	PQ 2 .L588	
11390014164034222	34222	Magazine littéraire	2015	$74.91	LEDBD00151	DBD0015	0024-9807	PN 3 .M33	
11390014164034222	34222	Magazine littéraire	2016	$73.36	LEDBD00151	DBD0015	0024-9807	PN 3 .M33	
11390014164034222	34222	Nouvelle revue française 	2015	$77.30	LEDCL59021	DCL5902	0029-4802	PQ 2 .N62x	
11390014164034222	34222	Nouvelle revue française 	2016	$75.60	LEDCL59021	DCL5902	0029-4802	PQ 2 .N62x	
11390014164034222	34222	Oeuvres et critiques	2015	$89.27	LEDAG08461	DAG0846	0338-1900	PQ 2 .O35	
11390014164034222	34222	Oeuvres et critiques	2016		LEDAG08461	DAG0846	0338-1900	PQ 2 .O35	
11390014164034222	34222	Oxford University studies in the Enlightenment	2015	$1061.00	LEA64525311	a6452531	0435-2866	PQ 2105 .A2 S82	
11390014164034222	34222	Oxford University studies in the Enlightenment	2016	$1061.00	LEA64525311	a6452531	0435-2866	PQ 2105 .A2 S82	
11390014164034222	34222	Recherches sur Diderot et sur l'Encyclopédie	2015	$201.45	LEDBK89331	DBK8933	0769-0886	PQ 1979 .R29x	
11390014164034222	34222	Recherches sur Diderot et sur l'Encyclopédie	2016		LEDBK89331	DBK8933	0769-0886	PQ 1979 .R29x	
11390014164034222	34222	Revue des langues romanes	2015	$117.46	LEDBD67381	DBD6738	0223-3711	PC 2 .R4	
11390014164034222	34222	Revue des langues romanes	2016	$55.24	LEDBD67381	DBD6738	0223-3711	PC 2 .R4	
11390014164034222	34222	Revue d'histoire littéraire de la France	2015	$159.56	LEACV37711	ACV3771	0035-2411	PQ 2 .R5	
11390014164034222	34222	Revue d'histoire littéraire de la France	2016		LEACV37711	ACV3771	0035-2411	PQ 2 .R5	
11390014164034222	34222	Revue française de linguistique appliquée : [revue internationale et interdisc	2015	$95.51	LEA36996431	a3699643		P 129 .R484	
11390014164034222	34222	Revue française de linguistique appliquée : [revue internationale et interdisc	2016		LEA36996431	a3699643		P 129 .R484	
11390014164034222	34222	Revue PArole	2015		LEA36586551	a3658655		P 1 .C63	
11390014164034222	34222	Romance philology	2015	$209.36	LEDBD69552	DBD6955	0035-8002	PC 1 .R6	
11390014164034222	34222	Romania	2015	$68.67	LEDBD69561	DBD6956	0035-8029	PC 2 .R6	
11390014164034222	34222	Romania	2016		LEDBD69561	DBD6956	0035-8029	PC 2 .R6	
11390014164034222	34222	Studies in Medieval and Renaissance teaching : SMART	2015	$45.00	LEA38845281	a3884528	1050-9739	CB 351 .S828	
11390014164034222	34222	Studies in Medieval and Renaissance teaching : SMART	2016	$45.00	LEA38845281	a3884528	1050-9739	CB 351 .S828	
11390014164034222	34222	Studi sul Boccaccio	2015	$221.25	LEACV88931	ACV8893	0585-4997	PQ 4277 .A35	
11390014164034222	34222	Studi sul Boccaccio	2016	$244.77	LEACV88931	ACV8893	0585-4997	PQ 4277 .A35	
11390014164034222	34222	Tenso : bulletin of the Société Guilhem IX	2015	$72.00	LEA36186021	a3618602	0890-3352	PC 3301 .T46	
11390014164034222	34222	Tenso : bulletin of the Société Guilhem IX	2016	$58.00	LEA36186021	a3618602	0890-3352	PC 3301 .T46	
11390014164034222	34222	The French review	2015	$70.00	LEDBC44512	DBC4451	0016-111X	PC 2001 .F75	JSTOR
11390014164034222	34222	The French review	2016	$70.00	LEDBC44512	DBC4451	0016-111X	PC 2001 .F75	JSTOR
11390014164034222	34222	Travaux de didactique du francais langue etrangere	2015		LEA29664061	a2966406	0765-1635	PC 2073 .T73	
11390014164034222	34222	Travaux de didactique du francais langue etrangere	2016		LEA29664061	a2966406	0765-1635	PC 2073 .T73	
11390014164034222	34222	Voix et images	2015	$138.86	LEABM93502	ABM9350	0318-9201	PQ 3900 .V63	
11390014164034222	34222	Voix et images	2016	$137.67	LEABM93502	ABM9350	0318-9201	PQ 3900 .V63	
11390014164034222	34222	Zeitschrift fur franzosische Sprache und Literatur. Beiheft	2015	$47.11	LEDDU26171	DDU2617			
11390014164034222	34222	Zeitschrift fur franzosische Sprache und Literatur. Beiheft	2016		LEDDU26171	DDU2617			
11390014164034222	34222	ZFSL, Zeitschrift für französische Sprache und Literatur	2015	$237.82	LEDBE50381	DBE5038	0044-2747	PC 2003 .Z52	
11390014164034222	34222	ZFSL, Zeitschrift für französische Sprache und Literatur	2016	$259.51	LEDBE50381	DBE5038	0044-2747	PC 2003 .Z52	
11390014164034223	34223	Anales galdosianos	2015	$51.00	LEACV98022	ACV9802	0569-9924	PQ 6555 .Z5 A68	
11390014164034223	34223	Anales galdosianos	2016	$51.00	LEACV98022	ACV9802	0569-9924	PQ 6555 .Z5 A68	
11390014164034223	34223	Anuario de estudios medievales	2015	$152.62	LEDBB58262	DBB5826	0066-5061	D 111 .A58x	
11390014164034223	34223	Anuario de estudios medievales	2016	$160.46	LEDBB58262	DBB5826	0066-5061	D 111 .A58x	
11390014164034223	34223	Artes de México	2015	$210.00	LEDBB63291	DBB6329	0300-4953	N 7 .A768	
11390014164034223	34223	Artes de México	2016	$210.00	LEDBB63291	DBB6329	0300-4953	N 7 .A768	
11390014164034223	34223	Art nexus	2015	$43.00	LEDGL41911	DGL4191	0121-5639	N 6675 .A78	
11390014164034223	34223	Art nexus	2016	$43.00	LEDGL41911	DGL4191	0121-5639	N 6675 .A78	
11390014164034223	34223	Boletín de la Real Academia de la Historia	2015	$80.11	LEDBB36791	DBB3679	0034-0626	DP 1 .A16	
11390014164034223	34223	Boletín de la Real Academia de la Historia	2016		LEDBB36791	DBB3679	0034-0626	DP 1 .A16	
11390014164034223	34223	Bolivian studies	2015		LEDGK57461	DGK5746	1074-2247	F 3301 .B67x	
11390014164034223	34223	Bolivian studies	2016		LEDGK57461	DGK5746	1074-2247	F 3301 .B67x	
11390014164034223	34223	Brasil/Brazil	2015	$85.00	LEDBR92512	DBR9251	0103-751X	PQ 9500 .B73x	
11390014164034223	34223	Brasil/Brazil	2016		LEDBR92512	DBR9251	0103-751X	PQ 9500 .B73x	
11390014164034223	34223	Brotéria	2015		LEABJ09611	ABJ0961		AP 65 .B76x	
11390014164034223	34223	Catalan review	2015	$92.00	LEDAY05472	DAY0547	0213-5949	DP 302. C616 C367	
11390014164034223	34223	Catalan review	2016		LEDAY05472	DAY0547	0213-5949	DP 302. C616 C367	
11390014164034223	34223	Celestinesca	2015	$36.92	LEADS08312	ADS0831	0147-3085	PQ 6428 .C43	
11390014164034223	34223	Celestinesca	2016		LEADS08312	ADS0831	0147-3085	PQ 6428 .C43	
11390014164034223	34223	Cuadernos de estudios gallegos / Instituto Padre Sarmiento de Estudios Gallegos	2015	$55.65	LEDBC15782	DBC1578	0210-847X	DP 302 .G11 C3	
11390014164034223	34223	Cuadernos de estudios gallegos / Instituto Padre Sarmiento de Estudios Gallegos	2016	$56.19	LEDBC15782	DBC1578	0210-847X	DP 302 .G11 C3	
11390014164034223	34223	Cultura 	2015		LEA27467451	a2746745	0870-4546	DP 532 .C85	
11390014164034223	34223	Cultura 	2016		LEA27467451	a2746745	0870-4546	DP 532 .C85	
11390014164034223	34223	Español actual	2015	$58.26	LEDBC32502	DBC3250	0425-2772	PC 4008 .E76x	
11390014164034223	34223	Español actual	2016	$59.41	LEDBC32502	DBC3250	0425-2772	PC 4008 .E76x	
11390014164034223	34223	Hispania 	2015	$144.20	LEDBC57341	DBC5734	0018-2141	DP 1 .H5	
11390014164034223	34223	Hispania 	2016	$142.20	LEDBC57341	DBC5734	0018-2141	DP 1 .H5	
11390014164034223	34223	Hispanic poetry review : HPR	2015		LEA31173621	a3117362	1531-0167	PQ 7082 .P7 H576	
11390014164034223	34223	Hispanic poetry review : HPR	2016		LEA31173621	a3117362	1531-0167	PQ 7082 .P7 H576	
11390014164034223	34223	Lenguas modernas 	2015		LEABJ26492	ABJ2649	0716-0542	PB 5 .L46x	
11390014164034223	34223	Lenguas modernas 	2016	$71.00	LEABJ26492	ABJ2649	0716-0542	PB 5 .L46x	
11390014164034223	34223	Lingüística española actual	2015	$66.50	LEABM93831	ABM9383		PC 4073 .L56x	
11390014164034223	34223	Lingüística española actual	2016		LEABM93831	ABM9383		PC 4073 .L56x	
11390014164034223	34223	Literal 	2015		LEA39529271	a3952927	1551-6962	PQ 7082.5 .L58	
11390014164034223	34223	Nuevo texto crítico	2015		LEDAV01073	DAV0107	1048-6380	PQ 7081 .A1 N858	
11390014164034223	34223	Nuevo texto crítico	2016		LEDAV01073	DAV0107	1048-6380	PQ 7081 .A1 N858	
11390014164034223	34223	Portuguese studies review	2015	$131.61	LEDCG67422	DCG6742	1057-1515	DP 501 .P84	
11390014164034223	34223	Portuguese studies review	2016	$130.36	LEDCG67422	DCG6742	1057-1515	DP 501 .P84	
11390014164034223	34223	Razón y fe : revista hispano-americana de cultura	2015	$108.73	LEADS73601	ADS7360	0034-0235	AP 60 .R2	
11390014164034223	34223	Razón y fe : revista hispano-americana de cultura	2016		LEADS73601	ADS7360	0034-0235	AP 60 .R2	
11390014164034223	34223	Revista de filología española	2015	$96.13	LEDBD66081	DBD6608	0210-9174	PQ 6001 .R45	
11390014164034223	34223	Revista de filología española	2016	$94.80	LEDBD66081	DBD6608	0210-9174	PQ 6001 .R45	
11390014164034223	34223	Revista de occidente 	2015	$151.07	LEDCD34501	DCD3450	0034-8635	AP 60 .R443	
11390014164034223	34223	Revista de occidente 	2016		LEDCD34501	DCD3450	0034-8635	AP 60 .R443	
11390014164034223	34223	Revista española de lingüística : órgano de la Sociedad Española de lingü�	2015	$61.76	LECAC20871	CAC2087	0210-1874	P 9 .R39	
11390014164034223	34223	Revista española de lingüística : órgano de la Sociedad Española de lingü�	2016		LECAC20871	CAC2087	0210-1874	P 9 .R39	
11390014164034223	34223	Revista internacional de lingüística iberoamericana : RILI	2015	$84.85	LEA36924671	a3692467	1579-9425	PC 4008 .R485	
11390014164034223	34223	Revista internacional de lingüística iberoamericana : RILI	2016	$130.94	LEA36924671	a3692467	1579-9425	PC 4008 .R485	
11390014164034223	34223	Revista portuguesa de filologia	2015		LEABJ17801	ABJ1780	0484-8128	PC 5001 .R55	
11390014164034223	34223	Revista portuguesa de filologia	2016		LEABJ17801	ABJ1780	0484-8128	PC 5001 .R55	
11390014164034223	34223	Santa Barbara Portuguese studies	2015	$48.60	LEDGL40701	DGL4070	1077-5943	DP 532 .S26	
11390014164034223	34223	Santa Barbara Portuguese studies	2016		LEDGL40701	DGL4070	1077-5943	DP 532 .S26	
11390014164034223	34223	Studies in Hispanic and Lusophone linguistics	2015	$236.00	LEA40725551	a4072555	1939-0238	PC 4008 .S78	
11390014164034223	34223	Studies in Hispanic and Lusophone linguistics	2016	$241.00	LEA40725551	a4072555	1939-0238	PC 4008 .S78	
11390014164034223	34223	Ventana abierta	2015		LEA31173781	a3117378	1099-2987	PQ 7074.5 .V46	
11390014164034223	34223	Ventana abierta	2016	$41.00	LEA31173781	a3117378	1099-2987	PQ 7074.5 .V46	
11390014164034224	34224	Abhandlungen der Klasse der Literatur / Akademie der Wissenschaften und der Lite	2015	$17.84	LEDBB41851	DBB4185	0002-2985	PT 23 .A4x	
11390014164034224	34224	Abhandlungen der Klasse der Literatur und der Musik	2015		LEA66203391	a6620339	0002-2985	PT 23 .A4x	
11390014164034224	34224	Abhandlungen der Klasse der Literatur und der Musik	2016		LEA66203391	a6620339	0002-2985	PT 23 .A4x	
11390014164034224	34224	Acta Germanica	2015	$61.20	LEDBJ47171	DBJ4717	0065-1273	PF 3010 .A27	
11390014164034224	34224	Acta Germanica	2016		LEDBJ47171	DBJ4717	0065-1273	PF 3010 .A27	
11390014164034224	34224	Acta neophilologica	2015	$77.22	LEDGJ10611	DGJ1061	0567-784X	PN 1 .A33	
11390014164034224	34224	Acta neophilologica	2016	$79.43	LEDGJ10611	DGJ1061	0567-784X	PN 1 .A33	
11390014164034224	34224	Akzente	2015	$38.91	LEDBB42241	DBB4224	0002-3957	PT 1141 .A2 A6	
11390014164034224	34224	Akzente	2016		LEDBB42241	DBB4224	0002-3957	PT 1141 .A2 A6	
11390014164034224	34224	Althochdeutsches Wörterbuch : auf Grund der von Elias von Steinmeyer hinterlass	2015		LEAAK60781	AAK6078		PF 3975 .K35	
11390014164034224	34224	Althochdeutsches Wörterbuch : auf Grund der von Elias von Steinmeyer hinterlass	2016		LEAAK60781	AAK6078		PF 3975 .K35	
11390014164034224	34224	Arkiv för nordisk filologi	2015	$73.14	LEDBB62561	DBB6256	0066-7668	PD 1503 .A7	
11390014164034224	34224	Arkiv för nordisk filologi	2016		LEDBB62561	DBB6256	0066-7668	PD 1503 .A7	
11390014164034224	34224	Beihefte zum Euphorion	2015	$399.45	LEDDU29661	DDU2966			
11390014164034224	34224	Beihefte zum Euphorion	2016	$415.81	LEDDU29661	DDU2966			
11390014164034224	34224	Beiträge zur Geschichte der deutschen Sprache und Literatur	2015	$285.00	LEDBB71441	DBB7144	0005-8076	PF 3003 .B52	
11390014164034224	34224	Beiträge zur Geschichte der deutschen Sprache und Literatur	2016	$299.00	LEDBB71441	DBB7144	0005-8076	PF 3003 .B52	
11390014164034224	34224	Bibliographischer Short Story Index : Erzählungen, Novellen, Geschichten, Kurzp	2015		LEA50286311	a5028631	1865-7079	Z 147 .X1 B53	
11390014164034224	34224	Bibliographischer Short Story Index : Erzählungen, Novellen, Geschichten, Kurzp	2016		LEA50286311	a5028631	1865-7079	Z 147 .X1 B53	
11390014164034224	34224	Colloquia Germanica	2015	$274.77	LEDHL11231	DHL1123	0010-1338	PD 3 .C65	
11390014164034224	34224	Colloquia Germanica	2016		LEDHL11231	DHL1123	0010-1338	PD 3 .C65	
11390014164034224	34224	Der Sprachdienst / herausgegeben von der Gesellschaft für Deutsche Sprache	2015	$54.93	LEDBC49651	DBC4965	0038-8459	PF 3003 .S75	
11390014164034224	34224	Der Sprachdienst / herausgegeben von der Gesellschaft für Deutsche Sprache	2016		LEDBC49651	DBC4965	0038-8459	PF 3003 .S75	
11390014164034224	34224	Deutsch als Fremdsprache	2015	$47.06	LEDBC20661	DBC2066	0011-9741	PF 3003 .D484x	
11390014164034224	34224	Deutsch als Fremdsprache	2016		LEDBC20661	DBC2066	0011-9741	PF 3003 .D484x	
11390014164034224	34224	Deutsche Sprache	2015	$133.96	LEAAJ90731	AAJ9073	0340-9341	PF 3003 .D48	
11390014164034224	34224	Deutsche Sprache	2016	$25.45	LEAAJ90731	AAJ9073	0340-9341	PF 3003 .D48	
11390014164034224	34224	Deutsche Vierteljahrsschrift für Literaturwissenschaft und Geistesgeschichte	2015	$20.08	LEDBC21071	DBC2107	0012-0936	PN 4 .D4	Springer
