account	subaccount	title	year	price	orderNumber	titleControl	issn	callNumber	notes
11390015164034205	34205	Journal of educational and behavioral statistics : a quarterly publication spons	2015		LEDEA33082	DEA3308	1076-9986	LB 2846 .J67	
11390015164034205	34205	Journal of educational and behavioral statistics : a quarterly publication spons	2016	$138.56	LEDEA33082	DEA3308	1076-9986	LB 2846 .J67	
11390015164034205	34205	Journal of educational technology systems	2015		LEDBC81532	DBC8153	0047-2395	LB 1028.3 .J68	
11390015164034205	34205	Journal of educational technology systems	2016		LEDBC81532	DBC8153	0047-2395	LB 1028.3 .J68	
11390015164034205	34205	Journal of education for sustainable development 	2015		LEA38885891	a3888589	0973-4082		SAGE
11390015164034205	34205	Journal of education for sustainable development 	2016	$138.08	LEA38885891	a3888589	0973-4082		SAGE
11390015164034205	34205	Journal of education for teaching : JET	2015	$1761.00	LEAAW59691	AAW5969	0260-7476	LB 1725 .G6 B74	T&F / EBSCO
11390015164034205	34205	Journal of education for teaching : JET	2016		LEAAW59691	AAW5969	0260-7476	LB 1725 .G6 B74	T&F / EBSCO
11390015164034205	34205	Journal of Hispanic higher education 	2015		LEA33489281	a3348928	1552-5716		SAGE
11390015164034205	34205	Journal of Hispanic higher education 	2016	$198.97	LEA33489281	a3348928	1552-5716		SAGE
11390015164034205	34205	Journal of literacy research : JLR	2015		LEDFW03172	DFW0317	1086-296X	LB 1050 .J62	
11390015164034205	34205	Journal of literacy research : JLR	2016		LEDFW03172	DFW0317	1086-296X	LB 1050 .J62	
11390015164034205	34205	Journal of planning education and research 	2015		LEA37125871	a3712587	1552-6577		SAGE
11390015164034205	34205	Journal of planning education and research 	2016	$165.41	LEA37125871	a3712587	1552-6577		SAGE
11390015164034205	34205	Journal of research in childhood education : JRCE / Association for Childhood Ed	2015	$232.00	LEDDJ10241	DDJ1024	0256-8543	LB 1028 .J69	
11390015164034205	34205	Journal of research in childhood education : JRCE / Association for Childhood Ed	2016		LEDDJ10241	DDJ1024	0256-8543	LB 1028 .J69	
11390015164034205	34205	Journal of research in international education 	2015		LEA33489371	a3348937	1741-2943		SAGE
11390015164034205	34205	Journal of research in international education 	2016	$254.58	LEA33489371	a3348937	1741-2943		SAGE
11390015164034205	34205	Journal of research in reading	2015		LEDBK69532	DBK6953	0141-0423	LB 1049.9 .J6x	Wiley / GWLA
11390015164034205	34205	Journal of research in reading	2016		LEDBK69532	DBK6953	0141-0423	LB 1049.9 .J6x	Wiley / GWLA
11390015164034205	34205	Journal of special education 	2015		LEABC30662	ABC3066	0022-4669	LC 4001 .J6	SAGE
11390015164034205	34205	Journal of special education 	2016	$83.90	LEABC30662	ABC3066	0022-4669	LC 4001 .J6	SAGE
11390015164034205	34205	Journal of studies in international education 	2015		LEA33489301	a3348930	1552-7808		SAGE
11390015164034205	34205	Journal of studies in international education 	2016	$291.02	LEA33489301	a3348930	1552-7808		SAGE
11390015164034205	34205	Journal of teacher education	2015		LEDBC85662	DBC8566	0022-4871	LB 1705 .N27	SAGE
11390015164034205	34205	Journal of teacher education	2016	$223.42	LEDBC85662	DBC8566	0022-4871	LB 1705 .N27	SAGE
11390015164034205	34205	Journal of the first-year experience & students in transition	2015	$165.00	LEA26150771	a2615077	1053-203X	LB 2343.32 .J68	
11390015164034205	34205	Journal of the first-year experience & students in transition	2016	$165.00	LEA26150771	a2615077	1053-203X	LB 2343.32 .J68	
11390015164034205	34205	Journal of the learning sciences 	2015	$903.00	LEA33948501	a3394850	1532-7809		T&F / EBSCO
11390015164034205	34205	Journal of the learning sciences 	2016		LEA33948501	a3394850	1532-7809		T&F / EBSCO
11390015164034205	34205	Journal of transformative education 	2015		LEA33489311	a3348931	1552-7840		SAGE
11390015164034205	34205	Journal of transformative education 	2016	$260.81	LEA33489311	a3348931	1552-7840		SAGE
11390015164034205	34205	Language learning journal : journal of the Association for Language Learning	2015	$596.00	LEDBZ91061	DBZ9106	0957-1736	LB 1633 .L374	
11390015164034205	34205	Language learning journal : journal of the Association for Language Learning	2016		LEDBZ91061	DBZ9106	0957-1736	LB 1633 .L374	
11390015164034205	34205	Leadership 	2015		LEA33556731	a3355673	1742-7169		SAGE
11390015164034205	34205	Leadership 	2016	$351.44	LEA33556731	a3355673	1742-7169		SAGE
11390015164034205	34205	Leader to leader	2015		LEDHF78761	DHF7876	1087-8149	HM 141 .L374	Wiley / GWLA
11390015164034205	34205	Leader to leader	2016		LEDHF78761	DHF7876	1087-8149	HM 141 .L374	Wiley / GWLA
11390015164034205	34205	Management in education 	2015		LEA37123831	a3712383	0892-0206		SAGE
11390015164034205	34205	Management in education 	2016	$149.10	LEA37123831	a3712383	0892-0206		SAGE
11390015164034205	34205	Management learning 	2015		LEA33555971	a3355597	1350-5076		SAGE
11390015164034205	34205	Management learning 	2016	$467.94	LEA33555971	a3355597	1350-5076		SAGE
11390015164034205	34205	Measurement and evaluation in counseling and development	2015		LEDBD04342	DBD0434	0748-1756	LB 1027.5 .M38	SAGE
11390015164034205	34205	Measurement and evaluation in counseling and development	2016	$152.46	LEDBD04342	DBD0434	0748-1756	LB 1027.5 .M38	SAGE
11390015164034205	34205	NASSP bulletin	2015		LEACB23372	ACB2337	0192-6365	L 13 .N27	SAGE
11390015164034205	34205	NASSP bulletin	2016	$134.73	LEACB23372	ACB2337	0192-6365	L 13 .N27	SAGE
11390015164034205	34205	New directions for adult and continuing education	2015		LEDCF01562	DCF0156	1052-2891	LC 5201 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for adult and continuing education	2016		LEDCF01562	DCF0156	1052-2891	LC 5201 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for community colleges	2015		LEAAQ10672	AAQ1067	0194-3081	LB 2328 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for community colleges	2016		LEAAQ10672	AAQ1067	0194-3081	LB 2328 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for higher education	2015		LEAAQ10542	AAQ1054	0271-0560	LB 2341 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for higher education	2016		LEAAQ10542	AAQ1054	0271-0560	LB 2341 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for institutional research	2015		LEAAQ10652	AAQ1065	0271-0579	LB 2341 .N481x	Wiley / GWLA
11390015164034205	34205	New directions for institutional research	2016		LEAAQ10652	AAQ1065	0271-0579	LB 2341 .N481x	Wiley / GWLA
11390015164034205	34205	New directions for student services	2015		LEAAQ10552	AAQ1055	0164-7970	LB 2343 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for student services	2016		LEAAQ10552	AAQ1055	0164-7970	LB 2343 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for teaching and learning	2015		LEAAQ10572	AAQ1057	0271-0633	LB 1025 .N48x	Wiley / GWLA
11390015164034205	34205	New directions for teaching and learning	2016		LEAAQ10572	AAQ1057	0271-0633	LB 1025 .N48x	Wiley / GWLA
11390015164034205	34205	Oxford review of education	2015	$1370.00	LEDBD43601	DBD4360	0305-4985	L 16 .O95	T&F / EBSCO
11390015164034205	34205	Oxford review of education	2016		LEDBD43601	DBD4360	0305-4985	L 16 .O95	T&F / EBSCO
11390015164034205	34205	Paedagogica historica	2015	$660.00	LEDBD44542	DBD4454	0030-9230	L 10 .P24x	T & F
11390015164034205	34205	Paedagogica historica	2016		LEDBD44542	DBD4454	0030-9230	L 10 .P24x	T & F
11390015164034205	34205	Peabody journal of education : PJE	2015	$752.00	LEDBD47082	DBD4708	0161-956X	L 11 .P35	T&F / EBSCO
11390015164034205	34205	Peabody journal of education : PJE	2016		LEDBD47082	DBD4708	0161-956X	L 11 .P35	T&F / EBSCO
11390015164034205	34205	Performance improvement 	2015		LEDGU89601	DGU8960	1090-8811	LB 1028.5 .N3a	Wiley / GWLA
11390015164034205	34205	Performance improvement 	2016		LEDGU89601	DGU8960	1090-8811	LB 1028.5 .N3a	Wiley / GWLA
11390015164034205	34205	Performance improvement quarterly	2015		LEDBK48992	DBK4899	0898-5952	LB 1062.6 .P47x	Wiley / GWLA
11390015164034205	34205	Performance improvement quarterly	2016		LEDBK48992	DBK4899	0898-5952	LB 1062.6 .P47x	Wiley / GWLA
11390015164034205	34205	Prospects	2015	$307.23	LEDBD57681	DBD5768	0033-1538	L 11 .P957	Springer / GWLA
11390015164034205	34205	Prospects	2016		LEDBD57681	DBD5768	0033-1538	L 11 .P957	Springer / GWLA
11390015164034205	34205	Reading research quarterly 	2015		LEA29077241	a2907724	0034-0553		Wiley
11390015164034205	34205	Reading research quarterly 	2016		LEA29077241	a2907724	0034-0553		Wiley
11390015164034205	34205	Reading & writing quarterly	2015	$759.00	LEDCL21112	DCL2111	1057-3569	LB 1050.5 .J68	Print was canceled for 2008. ONLINE ONLY through Taylor and Francis. 12/13/07, ba;
11390015164034205	34205	Reading & writing quarterly	2016		LEDCL21112	DCL2111	1057-3569	LB 1050.5 .J68	Print was canceled for 2008. ONLINE ONLY through Taylor and Francis. 12/13/07, ba;
11390015164034205	34205	RELC journal	2015		LECAB83041	CAB8304	0033-6882	PE 1068 .A7 R45	Print was canceled a long time ago. Now ONLINE ONLY through the Sage and UALC agreement. 9/26/07,ba;
11390015164034205	34205	RELC journal	2016	$186.03	LECAB83041	CAB8304	0033-6882	PE 1068 .A7 R45	Print was canceled a long time ago. Now ONLINE ONLY through the Sage and UALC agreement. 9/26/07,ba;
11390015164034205	34205	Religion & education : R & E	2015	$173.00	LEDET48772	DET4877	1550-7394	LC 111 .R42x	T&F / EBSCO
11390015164034205	34205	Religion & education : R & E	2016		LEDET48772	DET4877	1550-7394	LC 111 .R42x	T&F / EBSCO
11390015164034205	34205	Research in higher education	2015	$1956.63	LEDAR82161	DAR8216	0361-0365	LB 2331.63 .R47	Springer / GWLA
11390015164034205	34205	Research in higher education	2016		LEDAR82161	DAR8216	0361-0365	LB 2331.63 .R47	Springer / GWLA
11390015164034205	34205	Review of educational research	2015		LEABC27494	ABC2749	0034-6543	L 11 .R35	SAGE
11390015164034205	34205	Review of educational research	2016	$146.71	LEABC27494	ABC2749	0034-6543	L 11 .R35	SAGE
11390015164034205	34205	Review of research in education	2015		LEABC32961	ABC3296	0091-732X	LB1028 .R43	SAGE
11390015164034205	34205	Review of research in education	2016	$70.48	LEABC32961	ABC3296	0091-732X	LB1028 .R43	SAGE
11390015164034205	34205	Roeper review	2015	$163.00	LECAD14232	CAD1423	0278-3193	LC 3991 .R64	T&F / EBSCO
11390015164034205	34205	Roeper review	2016		LECAD14232	CAD1423	0278-3193	LC 3991 .R64	T&F / EBSCO
11390015164034205	34205	Scientific studies of reading : the official journal of the Society for the Scie	2015	$988.00	LEDHB71971	DHB7197	1088-8438	LB 1050 .S37	T&F / EBSCO
11390015164034205	34205	Scientific studies of reading : the official journal of the Society for the Scie	2016		LEDHB71971	DHB7197	1088-8438	LB 1050 .S37	T&F / EBSCO
11390015164034205	34205	Studies in higher education 	2015		LEDAB39721	DAB3972	0307-5079	LB 2300 .S78	T&F / EBSCO
11390015164034205	34205	Studies in higher education 	2016		LEDAB39721	DAB3972	0307-5079	LB 2300 .S78	T&F / EBSCO
11390015164034205	34205	Teacher education and special education	2016	$114.11	LEABM93812	ABM9381	0888-4064	LC 4019 .T431x	Sage/ GWLA
11390015164034205	34205	Teachers and teaching : theory and practice : the journal of the International S	2015	$1557.00	LEA31168611	a3116861	1354-0602	LB 1775 .T43	T&F / EBSCO
11390015164034205	34205	Teachers and teaching : theory and practice : the journal of the International S	2016		LEA31168611	a3116861	1354-0602	LB 1775 .T43	T&F / EBSCO
11390015164034205	34205	Teachers College record 	2015	$1560.00	LEDAT25802	DAT2580	0161-4681	L 11 .T4	
11390015164034205	34205	Teachers College record 	2016	$1650.00	LEDAT25802	DAT2580	0161-4681	L 11 .T4	
11390015164034205	34205	Teaching and teacher education	2015		LECAC18072	CAC1807	0742-051X	LB 1025.2 .T4154	Elsevier Package
11390015164034205	34205	Teaching and teacher education	2016	$2010.42	LECAC18072	CAC1807	0742-051X	LB 1025.2 .T4154	Elsevier Package
11390015164034205	34205	Teaching education 	2015	$638.00	LEDEP06743	DEP0674	1047-6210	LB 1715 .T42	T&F / EBSCO
11390015164034205	34205	Teaching education 	2016		LEDEP06743	DEP0674	1047-6210	LB 1715 .T42	T&F / EBSCO
11390015164034205	34205	Teaching public administration 	2015		LEA58221241	a5822124	2047-8720		SAGE
11390015164034205	34205	Teaching public administration 	2016		LEA58221241	a5822124	2047-8720		SAGE
11390015164034205	34205	The American journal of distance education	2015	$365.00	LEDFL57762	DFL5776	0892-3647	LC 5805 .A43x	T&F / EBSCO
11390015164034205	34205	The American journal of distance education	2016		LEDFL57762	DFL5776	0892-3647	LC 5805 .A43x	T&F / EBSCO
11390015164034205	34205	The Educational forum	2015	$183.00	LEDBC27923	DBC2792	0013-1725	L 11 .E29	T&F / EBSCO
11390015164034205	34205	The Educational forum	2016		LEDBC27923	DBC2792	0013-1725	L 11 .E29	T&F / EBSCO
11390015164034205	34205	The Elementary school journal	2015	$281.00	LEDBC29383	DBC2938	0013-5984	L 11 .E6	
11390015164034205	34205	The Elementary school journal	2016	$295.00	LEDBC29383	DBC2938	0013-5984	L 11 .E6	
11390015164034205	34205	The Gifted child quarterly	2015		LEDBC49791	DBC4979	0016-9862	LC 3991 .G54	SAGE
11390015164034205	34205	The Gifted child quarterly	2016	$96.84	LEDBC49791	DBC4979	0016-9862	LC 3991 .G54	SAGE
11390015164034205	34205	The international journal for academic development	2015	$740.00	LEA33740121	a3374012		LB 2331 .I62	T&F / EBSCO
11390015164034205	34205	The international journal for academic development	2016		LEA33740121	a3374012		LB 2331 .I62	T&F / EBSCO
11390015164034205	34205	The Journal of cases in educational leadership / University Council for Educatio	2015		LEA30974431	a3097443	1555-4589		SAGE
11390015164034205	34205	The Journal of cases in educational leadership / University Council for Educatio	2016	$197.05	LEA30974431	a3097443	1555-4589		SAGE
11390015164034205	34205	The Journal of continuing higher education	2015	$205.00	LEDDJ10021	DDJ1002	0737-7363	LC 5201 .J68x	T & F / EBSCO
11390015164034205	34205	The Journal of continuing higher education	2016		LEDDJ10021	DDJ1002	0737-7363	LC 5201 .J68x	T & F / EBSCO
11390015164034205	34205	Theory and research in education 	2015		LEA33489321	a3348932	1477-8785		Sage / UALC
11390015164034205	34205	Theory and research in education 	2016	$235.40	LEA33489321	a3348932	1477-8785		Sage / UALC
11390015164034205	34205	Theory and research in social education	2015	$168.00	LEAAW49952	AAW4995	0093-3104	H 1 .T47	T&F/ EBSCO
11390015164034205	34205	Theory and research in social education	2016		LEAAW49952	AAW4995	0093-3104	H 1 .T47	T&F/ EBSCO
11390015164034205	34205	Theory into practice	2015	$243.00	LEDAR22313	DAR2231	0040-5841	LB 1028 .T42	T&F / EBSCO
11390015164034205	34205	Theory into practice	2016		LEDAR22313	DAR2231	0040-5841	LB 1028 .T42	T&F / EBSCO
11390015164034205	34205	The review of education, pedagogy, cultural studies	2015	$582.00	LEDEB18062	DEB1806	1071-4413	L 11 .R33	T&F / EBSCO
11390015164034205	34205	The review of education, pedagogy, cultural studies	2016		LEDEB18062	DEB1806	1071-4413	L 11 .R33	T&F / EBSCO
11390015164034205	34205	The Teacher educator : official organ of the Indiana Association of Teacher Educ	2015	$127.00	LEDBD93622	DBD9362	0887-8730	LB 1705 .S9x	T&F /  EBSCO
11390015164034205	34205	The Teacher educator : official organ of the Indiana Association of Teacher Educ	2016		LEDBD93622	DBD9362	0887-8730	LB 1705 .S9x	T&F /  EBSCO
11390015164034205	34205	The Urban review	2015	$1552.90	LEDBE27081	DBE2708	0042-0972	LC 5101 .U75	Springer / GWLA
11390015164034205	34205	The Urban review	2016		LEDBE27081	DBE2708	0042-0972	LC 5101 .U75	Springer / GWLA
11390015164034205	34205	The ... Yearbook of the National Society for the Study of Education	2015		LEDAP55863	DAP5586	0077-5762	LB 5 .N25	Wiley
11390015164034205	34205	The ... Yearbook of the National Society for the Study of Education	2016		LEDAP55863	DAP5586	0077-5762	LB 5 .N25	Wiley
11390015164034205	34205	Urban education	2015		LEDBE27012	DBE2701	0042-0859	LC 5101 .U7	Sage / UALC
11390015164034205	34205	Urban education	2016	$406.09	LEDBE27012	DBE2701	0042-0859	LC 5101 .U7	Sage / UALC
11390015164034205	34205	Word of mouth	2015		LEA55974331	a5597433	2154-3941		SAGE
11390015164034205	34205	Word of mouth	2016	$25.41	LEA55974331	a5597433	2154-3941		SAGE
11390015164034205	34205	Young exceptional children	2015		LEA55974371	a5597437	2154-400X		SAGE
11390015164034205	34205	Young exceptional children	2016	$46.03	LEA55974371	a5597437	2154-400X		SAGE
11390015164034211	34211	American journal of dance therapy	2015	$989.05	LEA26852922	a2685292	0146-3721	MD 1580 .A53	Springer / GWLA
11390015164034211	34211	American journal of dance therapy	2016		LEA26852922	a2685292	0146-3721	MD 1580 .A53	Springer / GWLA
11390015164034211	34211	Bulletin - Council for Research in Music Education	2015	$91.00	LEDBC14082	DBC1408	0010-9894	ML 1 .C855	
11390015164034211	34211	Bulletin - Council for Research in Music Education	2016	$91.80	LEDBC14082	DBC1408	0010-9894	ML 1 .C855	
11390015164034211	34211	Cambridge opera journal	2015		LEDBJ11033	DBJ1103	0954-5867	ML 5 .C35x	JSTOR
11390015164034211	34211	Cambridge opera journal	2016		LEDBJ11033	DBJ1103	0954-5867	ML 5 .C35x	JSTOR
11390015164034211	34211	Dance research : the journal of the Society for Dance Research	2015	$235.00	LEDAD05292	DAD0529	0264-2875	MD 1580 .D354x	
11390015164034211	34211	Dance research : the journal of the Society for Dance Research	2016	$246.00	LEDAD05292	DAD0529	0264-2875	MD 1580 .D354x	
11390015164034211	34211	Early music	2015	$338.00	LEDBC25393	DBC2539	0306-1078	ML 5 .E18	OUP / GWLA
11390015164034211	34211	Early music	2016		LEDBC25393	DBC2539	0306-1078	ML 5 .E18	OUP / GWLA
11390015164034211	34211	Eighteenth-century music	2015	$210.00	LEA32424231	a3242423	1478-5706	ML 5 .E44	
11390015164034211	34211	Eighteenth-century music	2016	$220.00	LEA32424231	a3242423	1478-5706	ML 5 .E44	
11390015164034211	34211	Ethno-musicology	2015	$176.00	LEDBC33222	DBC3322	0014-1836	ML 1 .E77	JSTOR
11390015164034211	34211	Ethno-musicology	2016	$181.00	LEDBC33222	DBC3322	0014-1836	ML 1 .E77	JSTOR
11390015164034211	34211	General music today 	2015		LEA35252031	a3525203			SAGE
11390015164034211	34211	General music today 	2016	$27.81	LEA35252031	a3525203			SAGE
11390015164034211	34211	International journal of music education / International Society for Music Educa	2015		LEDAC90752	DAC9075	0255-7614	ML 5 .I56x	SAGE
11390015164034211	34211	International journal of music education / International Society for Music Educa	2016	$295.82	LEDAC90752	DAC9075	0255-7614	ML 5 .I56x	SAGE
11390015164034211	34211	Jazz perspectives 	2015	$395.00	LEA38184751	a3818475	1749-4060	ML 5 .J3935	
11390015164034211	34211	Jazz perspectives 	2016		LEA38184751	a3818475	1749-4060	ML 5 .J3935	
11390015164034211	34211	Journal of dance education : official publication of the National Dance Educatio	2015	$374.00	LEA28789121	a2878912	1529-0824	MD 1580 .J68	
11390015164034211	34211	Journal of dance education : official publication of the National Dance Educatio	2016		LEA28789121	a2878912	1529-0824	MD 1580 .J68	
11390015164034211	34211	Journal of music teacher education : JMTE	2016	$27.81	LEDEP04661	DEP0466	1057-0837	ML 1 .J57x	
11390015164034211	34211	Journal of popular music studies 	2015		LEA33482092	a3348209	1524-2226	ML 1 .J627	Wiley / GWLA
11390015164034211	34211	Journal of popular music studies 	2016		LEA33482092	a3348209	1524-2226	ML 1 .J627	Wiley / GWLA
11390015164034211	34211	Journal of research in music education	2015		LEDBC85012	DBC8501	0022-4294	ML 1 .J63	SAGE
11390015164034211	34211	Journal of research in music education	2016	$65.20	LEDBC85012	DBC8501	0022-4294	ML 1 .J63	SAGE
11390015164034211	34211	Journal of the musical arts in Africa	2015	$163.00	LEA34449121	a3444912	1812-1004	ML 5 .J69	T&F
11390015164034211	34211	Journal of the musical arts in Africa	2016		LEA34449121	a3444912	1812-1004	ML 5 .J69	T&F
11390015164034211	34211	Journal of the Royal Musical Association	2015	$338.00	LEDAV34891	DAV3489	0269-0403	ML 5 .R86x	T&F / EBSCO
11390015164034211	34211	Journal of the Royal Musical Association	2016		LEDAV34891	DAV3489	0269-0403	ML 5 .R86x	T&F / EBSCO
11390015164034211	34211	Journal of voice : official journal of the Voice Foundation	2015		LEDAX74472	DAX7447	0892-1997	ML 1 .J68x	Elsevier Package
11390015164034211	34211	Journal of voice : official journal of the Voice Foundation	2016	$951.86	LEDAX74472	DAX7447	0892-1997	ML 1 .J68x	Elsevier Package
11390015164034211	34211	Music analysis	2015		LEADP39603	ADP3960	0262-5245	ML 5 .M637x	Wiley / GWLA
11390015164034211	34211	Music analysis	2016		LEADP39603	ADP3960	0262-5245	ML 5 .M637x	Wiley / GWLA
11390015164034211	34211	Music and medicine	2015		LEA52123941	a5212394	1943-863X		
11390015164034211	34211	Music and medicine	2016		LEA52123941	a5212394	1943-863X		
11390015164034211	34211	Music educators journal	2015		LEDBB30111	DBB3011	0027-4321	ML 1 .M733x	SAGE
11390015164034211	34211	Music educators journal	2016	$71.44	LEDBB30111	DBB3011	0027-4321	ML 1 .M733x	SAGE
11390015164034211	34211	Music & letters	2015	$329.00	LEACL62792	ACL6279	0027-4224	ML 5 .M64	OUP / GWLA
11390015164034211	34211	Music & letters	2016		LEACL62792	ACL6279	0027-4224	ML 5 .M64	OUP / GWLA
11390015164034211	34211	Music reference services quarterly	2015	$217.00	LEDDJ31892	DDJ3189	1058-8167	ML 1 .M764x	T&F / EBSCO
11390015164034211	34211	Music reference services quarterly	2016		LEDDJ31892	DDJ3189	1058-8167	ML 1 .M764x	T&F / EBSCO
11390015164034211	34211	New soundtrack 	2015	$253.00	LEA52134891	a5213489	2042-8863		
11390015164034211	34211	New soundtrack 	2016	$264.50	LEA52134891	a5213489	2042-8863		
11390015164034211	34211	Performance research	2015	$772.00	LEDHK11401	DHK1140	1352-8165	PN 1561 .P46x	T&F / EBSCO
11390015164034211	34211	Performance research	2016		LEDHK11401	DHK1140	1352-8165	PN 1561 .P46x	T&F / EBSCO
11390015164034211	34211	Psychology of music	2015		LEABJ09972	ABJ0997	0305-7356	ML 5 .P82	SAGE
11390015164034211	34211	Psychology of music	2016	$269.93	LEABJ09972	ABJ0997	0305-7356	ML 5 .P82	SAGE
11390015164034211	34211	Research in dance education	2015	$506.00	LEA31307581	a3130758	1464-7893	MD 1580 .R48	T&F / EBSCO
11390015164034211	34211	Research in dance education	2016		LEA31307581	a3130758	1464-7893	MD 1580 .R48	T&F / EBSCO
11390015164034211	34211	Research studies in music education	2015		LEA31307591	a3130759	1321-103X	ML 5 .R47	Sage / UALC
11390015164034211	34211	Research studies in music education	2016		LEA31307591	a3130759	1321-103X	ML 5 .R47	Sage / UALC
11390015164034211	34211	The Journal of musicological research	2015	$357.00	LEADS74742	ADS7474	0141-1896	ML 5 .M6415	T&F / EBSCO
11390015164034211	34211	The Journal of musicological research	2016		LEADS74742	ADS7474	0141-1896	ML 5 .M6415	T&F / EBSCO
11390015164034211	34211	The Musical quarterly	2015	$203.00	LEACL62821	ACL6282	0027-4631	ML 1 .M869x	OUP / GWLA
11390015164034211	34211	The Musical quarterly	2016		LEACL62821	ACL6282	0027-4631	ML 1 .M869x	OUP / GWLA
11390015164034211	34211	The Opera quarterly	2015	$234.00	LECAD14145	CAD1414	0736-0053	ML 1 .O65x	OUP / GWLA
11390015164034211	34211	The Opera quarterly	2016		LECAD14145	CAD1414	0736-0053	ML 1 .O65x	OUP / GWLA
11390015164034211	34211	Twentieth-century music	2015	$186.00	LEA32424261	a3242426	1478-5722	ML 5 .T835	
11390015164034211	34211	Twentieth-century music	2016	$254.00	LEA32424261	a3242426	1478-5722	ML 5 .T835	
11390015164034211	34211	Update )	2016	$27.81	LEABJ28312	ABJ2831	1049-6947	ML 1 .U62x	SAGE (bundle)
11390015164034211	34211	Variety 	2015	$600.00	LEDBE33701	DBE3370	0042-2738	PN 2000 .V3	
11390015164034211	34211	Variety 	2016		LEDBE33701	DBE3370	0042-2738	PN 2000 .V3	
11390015164034215	34215	American art / National Museum of American Art, Smithsonian Institution	2015	$342.00	LEDHD33251	DHD3325	1073-9300	N 6505 .S56	
11390015164034215	34215	American art / National Museum of American Art, Smithsonian Institution	2016	$352.00	LEDHD33251	DHD3325	1073-9300	N 6505 .S56	
11390015164034215	34215	Art education	2016		LEDBB63102	DBB6310	0004-3125	N 81 .A86	T&F / EBSCO
11390015164034215	34215	Art history	2015		LEDFM64171	DFM6417	0141-6790	N 7480 .A77	Wiley / GWLA
11390015164034215	34215	Art history	2016		LEDFM64171	DFM6417	0141-6790	N 7480 .A77	Wiley / GWLA
11390015164034215	34215	Arts and humanities in higher education 	2015		LEA33489331	a3348933	1474-0222		SAGE
11390015164034215	34215	Arts and humanities in higher education 	2016	$259.38	LEA33489331	a3348933	1474-0222		SAGE
11390015164034215	34215	College Art Association of America	2015		LEDAC77842	DAC7784	0004-3249	N 81 .A887	
11390015164034215	34215	College Art Association of America	2015	$492.00	LEDAC77841	DAC7784	0004-3249	N 81 .A887	
11390015164034215	34215	College Art Association of America	2016		LEDAC77841	DAC7784	0004-3249	N 81 .A887	
11390015164034215	34215	College Art Association of America	2016		LEDAC77842	DAC7784	0004-3249	N 81 .A887	
11390015164034215	34215	Oxford art journal	2015	$405.00	LEDFM97812	DFM9781	0142-6540	N 1 .O96	OUP / GWLA
11390015164034215	34215	Oxford art journal	2016		LEDFM97812	DFM9781	0142-6540	N 1 .O96	OUP / GWLA
11390015164034215	34215	The Journal of aesthetics and art criticism	2015		LEDBC79343	DBC7934	0021-8529	N 1 .J6	Wiley / GWLA
11390015164034215	34215	The Journal of aesthetics and art criticism	2016		LEDBC79343	DBC7934	0021-8529	N 1 .J6	Wiley / GWLA
11390015164034215	34215	Winterthur portfolio	2015	$338.00	LEDBE44342	DBE4434	0084-0416	N 9 .W52	
11390015164034215	34215	Winterthur portfolio	2016	$338.00	LEDBE44342	DBE4434	0084-0416	N 9 .W52	
11390015164034216	34216	Design issues	2015	$467.00	LEA27055761	a2705576	0747-9360	NK 1160 .D488	
11390015164034216	34216	Design issues	2016	$481.00	LEA27055761	a2705576	0747-9360	NK 1160 .D488	
11390015164034216	34216	International regional science review	2015		LEDAP08411	DAP0841	0160-0176	HT 101 .I58x	SAGE
11390015164034216	34216	International regional science review	2016	$226.30	LEDAP08411	DAP0841	0160-0176	HT 101 .I58x	SAGE
11390015164034216	34216	Journal of the Society of Architectural Historians	2015	$505.00	LEDAW63072	DAW6307	0037-9808	NA 11 .A83	
11390015164034216	34216	Journal of the Society of Architectural Historians	2016	$535.00	LEDAW63072	DAW6307	0037-9808	NA 11 .A83	
11390015164034216	34216	Metropolis 	2015	$42.95	LEA26127001	a2612700	0279-4977	N 6535 .N5 M47	
11390015164034216	34216	Metropolis 	2016	$35.95	LEA26127001	a2612700	0279-4977	N 6535 .N5 M47	
11390015164034216	34216	Planning theory 	2015		LEA37123891	a3712389	1473-0952		SAGE
11390015164034216	34216	Planning theory 	2016	$339.44	LEA37123891	a3712389	1473-0952		SAGE
11390015164034217	34217	Museum international	2015		LEA26254222	a2625422	1099-8209	AM 1 .M63	Wiley / GWLA
11390015164034217	34217	Museum international	2016		LEA26254222	a2625422	1099-8209	AM 1 .M63	Wiley / GWLA
11390015164034217	34217	Museum management and curatorship	2015	$1008.00	LEDBV78491	DBV7849	0964-7775	AM 121 .I57	T&F / EBSCO
11390015164034217	34217	Museum management and curatorship	2016		LEDBV78491	DBV7849	0964-7775	AM 121 .I57	T&F / EBSCO
11390015164034218	34218	Humanistica 	2015	$2203.29	LEA38782361	a3878236	1828-2334	CB 361 .H86	
